student_id,class_id,school_id,test_score,family_income,race,cohort
36,50003.0,63016,86.795356570171,69807.0,WHITE,EXPERIMENTAL
37,50003.0,63016,73.79472393055106,48875.0,ASIAN,REGULAR
38,50003.0,63016,78.01575100240319,44916.0,HISPANIC,EXPERIMENTAL
39,50003.0,63016,75.39892877863522,79328.0,WHITE,REGULAR
40,50003.0,63016,78.61171505925088,53967.0,WHITE,EXPERIMENTAL
41,50003.0,63016,75.71914906086715,81085.0,ASIAN,EXPERIMENTAL
42,50003.0,63016,86.0555365624043,53130.0,WHITE,REGULAR
43,50003.0,63016,70.60129603477152,48559.0,WHITE,EXPERIMENTAL
44,50003.0,63016,85.69418646474512,79222.0,WHITE,REGULAR
45,50003.0,63016,59.40847476207205,38568.0,HISPANIC,EXPERIMENTAL
46,50003.0,63016,85.13224701654815,70827.0,ASIAN,EXPERIMENTAL
47,50003.0,63016,64.32213758142962,54953.0,WHITE,REGULAR
48,50004.0,63018,73.46402591413249,54045.0,WHITE,REGULAR
49,50004.0,63018,60.57361230055446,69156.0,ASIAN,REGULAR
50,50004.0,63018,85.45861717577091,72641.0,WHITE,REGULAR
51,50004.0,63018,68.10829331300062,44065.0,HISPANIC,EXPERIMENTAL
52,50004.0,63018,70.18423413806465,54430.0,BLACK,EXPERIMENTAL
53,50004.0,63018,80.96735207685329,72546.0,WHITE,EXPERIMENTAL
54,50004.0,63018,84.30687921594684,45723.0,BLACK,REGULAR
55,50004.0,63018,60.24563729684569,76399.0,WHITE,EXPERIMENTAL
56,50004.0,63018,65.26322098940423,50260.0,HISPANIC,EXPERIMENTAL
57,50004.0,63018,79.85076159400683,67545.0,WHITE,EXPERIMENTAL
58,50004.0,63018,84.66512737947751,65523.0,WHITE,REGULAR
59,50004.0,63018,77.50960836858823,88894.0,ASIAN,REGULAR
60,50004.0,63018,87.17220933765562,65234.0,ASIAN,EXPERIMENTAL
61,50004.0,63018,70.76167929742502,54659.0,HISPANIC,EXPERIMENTAL
62,50004.0,63018,59.60821706132106,39716.0,HISPANIC,EXPERIMENTAL
63,50004.0,63018,66.23774609501679,56755.0,WHITE,REGULAR
64,50005.0,63010,67.89897359396058,48001.0,BLACK,EXPERIMENTAL
65,50005.0,63010,71.46930054863424,53375.0,BLACK,EXPERIMENTAL
66,50005.0,63010,84.09045468886688,79048.0,WHITE,REGULAR
67,50005.0,63010,60.11522526492238,75467.0,ASIAN,EXPERIMENTAL
68,50005.0,63010,58.54992435299461,59731.0,WHITE,EXPERIMENTAL
69,50005.0,63010,73.47885973399751,64269.0,HISPANIC,REGULAR
70,50005.0,63010,64.28809539032896,51355.0,WHITE,EXPERIMENTAL
71,50005.0,63010,64.52976144780077,76128.0,ASIAN,REGULAR
72,50005.0,63010,69.83128438239186,85817.0,ASIAN,EXPERIMENTAL
73,50005.0,63010,56.986740391415104,58306.0,WHITE,REGULAR
74,50005.0,63010,70.02862797909972,47400.0,HISPANIC,EXPERIMENTAL
75,50005.0,63010,69.463286979485,68266.0,WHITE,REGULAR
76,50005.0,63010,73.17521282311199,44246.0,BLACK,EXPERIMENTAL
77,50005.0,63010,68.84526727771674,72199.0,ASIAN,REGULAR
78,50005.0,63010,62.417115127559335,90141.0,ASIAN,EXPERIMENTAL
79,50005.0,63010,73.8665465181906,68668.0,ASIAN,REGULAR
80,50006.0,63007,66.98304828553592,53426.0,WHITE,EXPERIMENTAL
81,50006.0,63007,71.01915777080343,93565.0,WHITE,EXPERIMENTAL
82,50006.0,63007,56.37741031655328,47132.0,HISPANIC,EXPERIMENTAL
83,50006.0,63007,70.8777094068332,50599.0,HISPANIC,REGULAR
84,50006.0,63007,83.0709811737518,56802.0,WHITE,REGULAR
85,50006.0,63007,54.673180957558486,54147.0,BLACK,EXPERIMENTAL
86,50006.0,63007,74.09021689731729,52416.0,WHITE,EXPERIMENTAL
87,50006.0,63007,81.98991779627879,50067.0,HISPANIC,EXPERIMENTAL
88,50006.0,63007,76.00360910723005,71224.0,WHITE,REGULAR
89,50006.0,63007,58.83951939360034,60342.0,WHITE,EXPERIMENTAL
90,50006.0,63007,74.4513617738851,55041.0,WHITE,EXPERIMENTAL
91,50006.0,63007,70.09594370121657,90024.0,ASIAN,EXPERIMENTAL
92,50006.0,63007,78.48673174452054,37143.0,HISPANIC,REGULAR
93,50006.0,63007,71.83956299257854,74977.0,WHITE,REGULAR
94,50006.0,63007,83.6036089360141,66726.0,ASIAN,REGULAR
95,50006.0,63007,80.68117389967027,62194.0,WHITE,REGULAR
96,50007.0,63004,76.55670591560389,65133.0,WHITE,EXPERIMENTAL
97,50007.0,63004,76.4287801827933,59163.0,WHITE,REGULAR
98,50007.0,63004,71.17444641601055,48003.0,HISPANIC,EXPERIMENTAL
99,50007.0,63004,71.52833051094622,49083.0,HISPANIC,EXPERIMENTAL
100,50007.0,63004,58.9293925493955,73705.0,WHITE,EXPERIMENTAL
101,50007.0,63004,53.25272034530923,51010.0,WHITE,REGULAR
102,50007.0,63004,78.3532287938876,64756.0,WHITE,EXPERIMENTAL
103,50007.0,63004,66.6614576068176,68294.0,WHITE,REGULAR
104,50007.0,63004,78.56203512446719,42156.0,HISPANIC,REGULAR
105,50007.0,63004,58.332700968632125,44714.0,BLACK,EXPERIMENTAL
106,50007.0,63004,58.30327374302006,50055.0,HISPANIC,EXPERIMENTAL
107,50007.0,63004,80.89209851486594,36932.0,HISPANIC,EXPERIMENTAL
108,50007.0,63004,79.11412005832096,66983.0,WHITE,REGULAR
109,50007.0,63004,54.09998277509985,49810.0,WHITE,EXPERIMENTAL
110,50007.0,63004,71.36237901862614,37056.0,HISPANIC,REGULAR
111,50007.0,63004,81.63678087278144,95627.0,ASIAN,REGULAR
112,50008.0,63015,58.81446748912879,34264.0,HISPANIC,EXPERIMENTAL
113,50008.0,63015,79.36014450663609,44402.0,BLACK,REGULAR
114,50008.0,63015,73.92287104199647,67620.0,WHITE,REGULAR
115,50008.0,63015,62.25972066316694,47863.0,HISPANIC,EXPERIMENTAL
116,50008.0,63015,61.862290199881826,47531.0,BLACK,EXPERIMENTAL
117,50008.0,63015,78.14456726391397,46451.0,WHITE,REGULAR
118,50008.0,63015,65.0197693158388,59185.0,WHITE,REGULAR
119,50008.0,63015,80.31192750345863,70464.0,WHITE,REGULAR
120,50008.0,63015,59.56388446491411,45995.0,BLACK,EXPERIMENTAL
121,50008.0,63015,74.11836990117499,35197.0,BLACK,EXPERIMENTAL
122,50008.0,63015,70.13712325339587,39693.0,HISPANIC,EXPERIMENTAL
123,50008.0,63015,61.1002069511241,41911.0,WHITE,EXPERIMENTAL
124,50008.0,63015,75.74647459424325,58424.0,WHITE,EXPERIMENTAL
125,50008.0,63015,74.87904608505355,62894.0,WHITE,REGULAR
126,50008.0,63015,80.15081718075415,71353.0,ASIAN,REGULAR
127,50008.0,63015,82.98006052181516,48553.0,WHITE,EXPERIMENTAL
128,50009.0,63014,84.51143413629539,69295.0,WHITE,EXPERIMENTAL
129,50009.0,63014,81.43807320344958,43697.0,HISPANIC,REGULAR
130,50009.0,63014,68.09940168077145,39831.0,WHITE,REGULAR
131,50009.0,63014,63.26348419160117,72133.0,ASIAN,REGULAR
132,50009.0,63014,77.89584457911744,49111.0,BLACK,REGULAR
133,50009.0,63014,62.49395017350648,60650.0,WHITE,EXPERIMENTAL
134,50009.0,63014,64.51437590018499,60689.0,WHITE,EXPERIMENTAL
135,50009.0,63014,75.10215066313509,55600.0,ASIAN,REGULAR
136,50009.0,63014,84.32122668161463,61652.0,WHITE,EXPERIMENTAL
137,50009.0,63014,58.631739752386835,71523.0,WHITE,EXPERIMENTAL
138,50009.0,63014,85.74564042634304,57041.0,WHITE,REGULAR
139,50009.0,63014,55.79841304489196,39713.0,HISPANIC,EXPERIMENTAL
140,50009.0,63014,74.41736939703603,37415.0,HISPANIC,EXPERIMENTAL
141,50009.0,63014,56.0011540353562,48336.0,WHITE,EXPERIMENTAL
142,50009.0,63014,80.15265600100388,70919.0,WHITE,EXPERIMENTAL
143,50009.0,63014,77.82121319050937,64486.0,WHITE,REGULAR
144,50010.0,63007,82.99487525309928,86842.0,ASIAN,EXPERIMENTAL
145,50010.0,63007,77.65420585290427,43082.0,ASIAN,EXPERIMENTAL
146,50010.0,63007,62.74285788978298,60644.0,WHITE,EXPERIMENTAL
147,50010.0,63007,78.9966600219019,34195.0,HISPANIC,REGULAR
148,50010.0,63007,84.41644623613458,69971.0,ASIAN,EXPERIMENTAL
149,50010.0,63007,74.26571515145366,50073.0,BLACK,REGULAR
150,50010.0,63007,74.08141729577395,53671.0,BLACK,EXPERIMENTAL
151,50010.0,63007,83.96707034487754,95884.0,WHITE,REGULAR
152,50010.0,63007,67.1605464567253,32763.0,BLACK,REGULAR
153,50010.0,63007,75.55155125298913,51547.0,WHITE,REGULAR
154,50010.0,63007,78.83438877413369,61569.0,WHITE,EXPERIMENTAL
155,50010.0,63007,63.10977849697408,46542.0,WHITE,EXPERIMENTAL
156,50010.0,63007,71.88644754851158,66663.0,WHITE,REGULAR
157,50010.0,63007,62.18775745443435,75470.0,WHITE,REGULAR
158,50010.0,63007,61.03458255407122,47525.0,BLACK,EXPERIMENTAL
159,50010.0,63007,80.90966224846001,57079.0,WHITE,EXPERIMENTAL
160,50011.0,63013,67.09723953583973,53262.0,WHITE,EXPERIMENTAL
161,50011.0,63013,86.36884464070525,71889.0,WHITE,EXPERIMENTAL
162,50011.0,63013,79.7021997345618,58384.0,BLACK,EXPERIMENTAL
163,50011.0,63013,89.84006240818455,61161.0,WHITE,REGULAR
164,50011.0,63013,73.36720773203815,69139.0,WHITE,EXPERIMENTAL
165,50011.0,63013,84.05450804348825,66378.0,HISPANIC,EXPERIMENTAL
166,50011.0,63013,74.24286617953521,67623.0,WHITE,REGULAR
167,50011.0,63013,78.66804752058677,47969.0,HISPANIC,EXPERIMENTAL
168,50011.0,63013,86.48094992949918,55121.0,WHITE,REGULAR
169,50011.0,63013,77.8725668693846,58520.0,WHITE,EXPERIMENTAL
170,50011.0,63013,79.7857961444378,74471.0,ASIAN,EXPERIMENTAL
171,50011.0,63013,86.87398941855585,55774.0,HISPANIC,REGULAR
172,50011.0,63013,81.37084763630835,51620.0,WHITE,REGULAR
173,50011.0,63013,81.49337318750806,82969.0,WHITE,EXPERIMENTAL
174,50011.0,63013,85.94373511206908,47427.0,WHITE,REGULAR
175,50011.0,63013,80.28272843937697,68500.0,WHITE,REGULAR
176,50012.0,63017,75.74525624831782,51828.0,BLACK,EXPERIMENTAL
177,50012.0,63017,78.1290783595894,51850.0,WHITE,EXPERIMENTAL
178,50012.0,63017,69.83744899159935,53783.0,BLACK,EXPERIMENTAL
179,50012.0,63017,72.18567701459845,70579.0,WHITE,EXPERIMENTAL
180,50012.0,63017,86.84252387881632,66584.0,WHITE,EXPERIMENTAL
181,50012.0,63017,73.06557423044072,51369.0,WHITE,REGULAR
182,50012.0,63017,86.16091527652819,52933.0,HISPANIC,EXPERIMENTAL
183,50012.0,63017,84.04248614307664,54823.0,WHITE,REGULAR
184,50012.0,63017,81.69533648674872,38029.0,HISPANIC,EXPERIMENTAL
185,50012.0,63017,91.4525958111545,105705.0,ASIAN,REGULAR
186,50012.0,63017,85.70449049537316,57288.0,WHITE,REGULAR
187,50012.0,63017,85.8486796216625,51736.0,HISPANIC,EXPERIMENTAL
188,50012.0,63017,69.82371856061052,81539.0,WHITE,REGULAR
189,50012.0,63017,88.86826429120487,54336.0,WHITE,EXPERIMENTAL
190,50012.0,63017,82.84289463867123,48911.0,BLACK,REGULAR
191,50012.0,63017,80.18288299094736,82515.0,WHITE,REGULAR
192,50013.0,63020,49.678311334513175,75402.0,WHITE,REGULAR
193,50013.0,63020,51.89069233617205,32115.0,BLACK,EXPERIMENTAL
194,50013.0,63020,56.73359116746231,70403.0,WHITE,REGULAR
195,50013.0,63020,71.92432387556028,40106.0,HISPANIC,EXPERIMENTAL
196,50013.0,63020,64.22390664631342,67895.0,WHITE,EXPERIMENTAL
197,50013.0,63020,58.06892667692678,76506.0,WHITE,REGULAR
198,50013.0,63020,63.6665381937081,54055.0,WHITE,EXPERIMENTAL
199,50013.0,63020,59.77427579823977,69711.0,WHITE,EXPERIMENTAL
200,50013.0,63020,76.29999561199503,93784.0,ASIAN,REGULAR
201,50013.0,63020,73.96505718080323,65030.0,HISPANIC,EXPERIMENTAL
202,50013.0,63020,53.782845908857176,63253.0,WHITE,REGULAR
203,50013.0,63020,65.46861059935978,52235.0,WHITE,REGULAR
204,50013.0,63020,46.906141334318356,65695.0,ASIAN,REGULAR
205,50013.0,63020,69.85595325201325,39943.0,BLACK,EXPERIMENTAL
206,50013.0,63020,47.19422985514686,61305.0,WHITE,EXPERIMENTAL
207,50014.0,63012,62.91840450271674,70781.0,HISPANIC,EXPERIMENTAL
208,50014.0,63012,58.60495101107282,54102.0,BLACK,EXPERIMENTAL
209,50014.0,63012,58.111821921604665,34728.0,BLACK,EXPERIMENTAL
210,50014.0,63012,71.54403189391716,61155.0,WHITE,REGULAR
211,50014.0,63012,65.39114879408625,80644.0,ASIAN,EXPERIMENTAL
212,50014.0,63012,85.14036741816562,87229.0,WHITE,EXPERIMENTAL
213,50014.0,63012,76.76614019239445,74166.0,ASIAN,REGULAR
214,50014.0,63012,71.01339799161957,35380.0,HISPANIC,EXPERIMENTAL
215,50014.0,63012,71.42592375465125,56375.0,HISPANIC,REGULAR
216,50014.0,63012,57.63571734973636,62388.0,WHITE,EXPERIMENTAL
217,50014.0,63012,81.40885257652745,59296.0,HISPANIC,EXPERIMENTAL
218,50014.0,63012,70.80479381613335,51911.0,BLACK,REGULAR
219,50014.0,63012,72.74246512032089,45181.0,HISPANIC,REGULAR
220,50014.0,63012,70.5780623767511,50252.0,WHITE,REGULAR
221,50014.0,63012,78.12982898001957,60411.0,WHITE,REGULAR
222,50015.0,63016,85.50381905991526,39868.0,HISPANIC,REGULAR
223,50015.0,63016,61.4007059974579,49668.0,BLACK,REGULAR
224,50015.0,63016,65.7271335077394,55703.0,WHITE,EXPERIMENTAL
225,50015.0,63016,63.91533882969861,50852.0,BLACK,EXPERIMENTAL
226,50015.0,63016,73.16396126326856,45134.0,BLACK,EXPERIMENTAL
227,50015.0,63016,65.80926583866992,72760.0,WHITE,EXPERIMENTAL
228,50015.0,63016,75.95180142368017,50070.0,WHITE,REGULAR
229,50015.0,63016,61.2231298607156,75637.0,ASIAN,REGULAR
230,50015.0,63016,62.964120985632796,66334.0,ASIAN,EXPERIMENTAL
231,50015.0,63016,82.25735304602067,72540.0,ASIAN,REGULAR
232,50015.0,63016,75.0863494145978,56570.0,WHITE,EXPERIMENTAL
233,50015.0,63016,80.4971254193313,48576.0,WHITE,EXPERIMENTAL
234,50015.0,63016,65.1560916165366,55817.0,HISPANIC,EXPERIMENTAL
235,50015.0,63016,72.41888209406464,75183.0,ASIAN,REGULAR
236,50015.0,63016,64.04308598063965,38733.0,HISPANIC,REGULAR
237,50016.0,63003,79.39073091169081,64669.0,WHITE,EXPERIMENTAL
238,50016.0,63003,59.356068263645604,52480.0,ASIAN,EXPERIMENTAL
239,50016.0,63003,66.55085956400862,52873.0,ASIAN,REGULAR
240,50016.0,63003,64.31401822935752,68086.0,ASIAN,REGULAR
241,50016.0,63003,66.7453174580549,60707.0,WHITE,REGULAR
242,50016.0,63003,72.20074191384134,53658.0,ASIAN,REGULAR
243,50016.0,63003,59.65846122050486,58888.0,HISPANIC,EXPERIMENTAL
244,50016.0,63003,77.34552939693377,46358.0,WHITE,REGULAR
245,50016.0,63003,73.13585601243224,61316.0,HISPANIC,EXPERIMENTAL
246,50016.0,63003,57.93128710980679,54969.0,WHITE,EXPERIMENTAL
247,50016.0,63003,59.990310322635324,50928.0,HISPANIC,EXPERIMENTAL
248,50016.0,63003,56.021845507179414,46529.0,BLACK,EXPERIMENTAL
249,50016.0,63003,71.77312630795782,54687.0,HISPANIC,REGULAR
250,50016.0,63003,65.17583658486964,56047.0,WHITE,REGULAR
251,50016.0,63003,68.33585942707312,60319.0,HISPANIC,EXPERIMENTAL
252,50017.0,63017,71.40757359185564,34271.0,BLACK,REGULAR
253,50017.0,63017,88.8274537633344,45218.0,WHITE,REGULAR
254,50017.0,63017,84.89850524843294,63940.0,WHITE,REGULAR
255,50017.0,63017,84.85962687284888,62244.0,WHITE,EXPERIMENTAL
256,50017.0,63017,72.63857837191482,61797.0,WHITE,REGULAR
257,50017.0,63017,65.83027128627015,41176.0,HISPANIC,EXPERIMENTAL
258,50017.0,63017,86.77665340711523,72949.0,WHITE,EXPERIMENTAL
259,50017.0,63017,70.93540046734033,51554.0,HISPANIC,EXPERIMENTAL
260,50017.0,63017,70.85781892927028,38388.0,HISPANIC,EXPERIMENTAL
261,50017.0,63017,91.45484886484314,80421.0,WHITE,EXPERIMENTAL
262,50017.0,63017,78.85966513081219,39954.0,WHITE,REGULAR
263,50017.0,63017,83.34049635346172,57809.0,WHITE,REGULAR
264,50017.0,63017,86.91039203624132,48452.0,WHITE,REGULAR
265,50017.0,63017,64.49890757173344,36720.0,BLACK,EXPERIMENTAL
266,50017.0,63017,88.04145298327879,48627.0,HISPANIC,EXPERIMENTAL
267,50018.0,63016,71.8064918019277,56775.0,HISPANIC,REGULAR
268,50018.0,63016,70.29336999067878,57807.0,WHITE,EXPERIMENTAL
269,50018.0,63016,85.96988411789464,59899.0,WHITE,REGULAR
270,50018.0,63016,87.99744454548083,65490.0,WHITE,EXPERIMENTAL
271,50018.0,63016,87.63635345249345,82091.0,WHITE,REGULAR
272,50018.0,63016,87.13507227762028,81179.0,ASIAN,REGULAR
273,50018.0,63016,66.593801499494,78955.0,ASIAN,REGULAR
274,50018.0,63016,85.20490252620725,57946.0,WHITE,EXPERIMENTAL
275,50018.0,63016,82.08033688894415,75174.0,WHITE,REGULAR
276,50018.0,63016,66.81120061140155,66770.0,WHITE,EXPERIMENTAL
277,50018.0,63016,79.11379728390008,53107.0,BLACK,EXPERIMENTAL
278,50018.0,63016,68.83014881368302,57407.0,BLACK,EXPERIMENTAL
279,50018.0,63016,85.54960764429337,59379.0,WHITE,EXPERIMENTAL
280,50018.0,63016,76.0975008686468,68146.0,WHITE,EXPERIMENTAL
281,50018.0,63016,86.95353129610069,55356.0,HISPANIC,REGULAR
282,50019.0,63012,68.49903903055649,48390.0,WHITE,EXPERIMENTAL
283,50019.0,63012,57.82941933229201,57603.0,ASIAN,EXPERIMENTAL
284,50019.0,63012,78.23981646832334,53226.0,HISPANIC,EXPERIMENTAL
285,50019.0,63012,61.801124760516664,54712.0,WHITE,REGULAR
286,50019.0,63012,74.16869064961313,74208.0,ASIAN,REGULAR
287,50019.0,63012,67.32788935929659,78322.0,WHITE,REGULAR
288,50019.0,63012,64.27278066165978,50771.0,HISPANIC,EXPERIMENTAL
289,50019.0,63012,80.97525760919409,53512.0,WHITE,REGULAR
290,50019.0,63012,78.45706533240704,51135.0,HISPANIC,EXPERIMENTAL
291,50019.0,63012,74.31815071151742,76178.0,WHITE,REGULAR
292,50019.0,63012,56.6699903952854,65608.0,WHITE,EXPERIMENTAL
293,50019.0,63012,70.61761633788966,49168.0,WHITE,EXPERIMENTAL
294,50019.0,63012,66.35549349064196,79157.0,ASIAN,REGULAR
295,50019.0,63012,59.888103516405295,55233.0,WHITE,EXPERIMENTAL
296,50019.0,63012,69.04416050994844,69698.0,WHITE,REGULAR
297,50020.0,63015,67.2098766499859,49938.0,HISPANIC,EXPERIMENTAL
298,50020.0,63015,60.53672803975858,62136.0,WHITE,REGULAR
299,50020.0,63015,55.57105634501513,46197.0,HISPANIC,EXPERIMENTAL
300,50020.0,63015,66.31640271598465,82400.0,WHITE,REGULAR
301,50020.0,63015,66.64391752743077,74704.0,WHITE,REGULAR
302,50020.0,63015,67.33175803165659,38799.0,HISPANIC,EXPERIMENTAL
303,50020.0,63015,79.71177416929159,50452.0,WHITE,EXPERIMENTAL
304,50020.0,63015,79.74657255912312,63808.0,WHITE,REGULAR
305,50020.0,63015,67.31689853419957,68912.0,WHITE,REGULAR
306,50020.0,63015,72.2397233319541,51090.0,WHITE,EXPERIMENTAL
307,50020.0,63015,76.5320056511512,77066.0,WHITE,REGULAR
308,50020.0,63015,75.86071954733258,42250.0,WHITE,EXPERIMENTAL
309,50020.0,63015,63.61341032602773,93812.0,WHITE,EXPERIMENTAL
310,50020.0,63015,78.38038422956758,55174.0,HISPANIC,EXPERIMENTAL
311,50020.0,63015,70.71899553198627,55999.0,WHITE,REGULAR
312,50021.0,63012,76.54226776438173,42853.0,BLACK,EXPERIMENTAL
313,50021.0,63012,84.89894263942823,85515.0,WHITE,REGULAR
314,50021.0,63012,70.36124305580418,65859.0,WHITE,EXPERIMENTAL
315,50021.0,63012,66.06208355716949,50798.0,WHITE,REGULAR
316,50021.0,63012,69.12513750864046,47183.0,WHITE,EXPERIMENTAL
317,50021.0,63012,81.54110117742229,52318.0,WHITE,REGULAR
318,50021.0,63012,59.337064352889854,27798.0,HISPANIC,EXPERIMENTAL
319,50021.0,63012,72.14279919118366,56398.0,HISPANIC,REGULAR
320,50021.0,63012,73.35975069616397,50538.0,WHITE,EXPERIMENTAL
321,50021.0,63012,56.61019496750609,59104.0,WHITE,EXPERIMENTAL
322,50021.0,63012,76.97028451571967,77173.0,WHITE,REGULAR
323,50021.0,63012,76.60312638114047,38401.0,BLACK,EXPERIMENTAL
324,50021.0,63012,70.78107395812037,69348.0,ASIAN,EXPERIMENTAL
325,50021.0,63012,78.04946805484973,76056.0,WHITE,REGULAR
326,50021.0,63012,81.14590035255488,54816.0,ASIAN,REGULAR
327,50022.0,63018,73.91484500577758,96337.0,ASIAN,REGULAR
328,50022.0,63018,58.75648858086809,64616.0,WHITE,EXPERIMENTAL
329,50022.0,63018,73.65764618503218,89908.0,WHITE,EXPERIMENTAL
330,50022.0,63018,72.02183325887508,50568.0,WHITE,EXPERIMENTAL
331,50022.0,63018,70.63728744121019,61279.0,WHITE,EXPERIMENTAL
332,50022.0,63018,79.53981867385356,52763.0,HISPANIC,REGULAR
333,50022.0,63018,61.4597237684099,66616.0,WHITE,EXPERIMENTAL
334,50022.0,63018,53.78120326274414,45870.0,WHITE,EXPERIMENTAL
335,50022.0,63018,76.38752815154355,66413.0,WHITE,REGULAR
336,50022.0,63018,67.03332033746393,49731.0,WHITE,REGULAR
337,50022.0,63018,74.03449481710327,59538.0,WHITE,REGULAR
338,50022.0,63018,55.5531313475773,50660.0,WHITE,EXPERIMENTAL
339,50022.0,63018,76.32560189183683,62834.0,WHITE,REGULAR
340,50022.0,63018,59.856721647104514,52533.0,WHITE,EXPERIMENTAL
341,50022.0,63018,64.71333190715646,55109.0,BLACK,REGULAR
342,50023.0,63011,68.10400569813729,61527.0,WHITE,EXPERIMENTAL
343,50023.0,63011,67.55756177329846,41753.0,WHITE,EXPERIMENTAL
344,50023.0,63011,68.54245526644198,58802.0,WHITE,REGULAR
345,50023.0,63011,60.39225673990592,58084.0,WHITE,REGULAR
346,50023.0,63011,77.48810675394981,79999.0,ASIAN,EXPERIMENTAL
347,50023.0,63011,76.57123096613331,37618.0,WHITE,REGULAR
348,50023.0,63011,80.35626417626979,55265.0,WHITE,EXPERIMENTAL
349,50023.0,63011,72.46531549580929,88644.0,ASIAN,REGULAR
350,50023.0,63011,63.63452428968421,55154.0,WHITE,EXPERIMENTAL
351,50023.0,63011,78.0634947017815,50564.0,HISPANIC,REGULAR
352,50023.0,63011,59.246737348721425,59815.0,WHITE,EXPERIMENTAL
353,50023.0,63011,75.3029401366065,39703.0,BLACK,REGULAR
354,50023.0,63011,78.95361689180018,55221.0,BLACK,EXPERIMENTAL
355,50023.0,63011,74.80136084164263,74967.0,ASIAN,REGULAR
356,50023.0,63011,84.21110215055852,67903.0,ASIAN,EXPERIMENTAL
357,50024.0,63012,63.932284755052905,39379.0,BLACK,REGULAR
358,50024.0,63012,71.74557137836315,71802.0,WHITE,REGULAR
359,50024.0,63012,66.28983690680084,54762.0,HISPANIC,EXPERIMENTAL
360,50024.0,63012,55.46746172997359,57704.0,WHITE,EXPERIMENTAL
361,50024.0,63012,78.45620374852155,78580.0,ASIAN,REGULAR
362,50024.0,63012,62.5962756017003,66156.0,WHITE,EXPERIMENTAL
363,50024.0,63012,60.964259866713796,54948.0,HISPANIC,EXPERIMENTAL
364,50024.0,63012,71.65660315045633,41233.0,BLACK,EXPERIMENTAL
365,50024.0,63012,79.46761072215591,79733.0,WHITE,REGULAR
366,50024.0,63012,77.91379837313988,63734.0,ASIAN,REGULAR
367,50024.0,63012,54.885054211990685,48069.0,WHITE,EXPERIMENTAL
368,50024.0,63012,74.22824380986872,50324.0,WHITE,REGULAR
369,50024.0,63012,76.38599979539062,55407.0,WHITE,EXPERIMENTAL
370,50024.0,63012,54.274027414003726,65792.0,ASIAN,EXPERIMENTAL
371,50024.0,63012,82.01428081395649,85287.0,ASIAN,REGULAR
372,50025.0,63014,84.44370914861278,83954.0,WHITE,REGULAR
373,50025.0,63014,83.95297950947095,54393.0,WHITE,EXPERIMENTAL
